date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year
2014-04-17,Bahrain,Palestine,0,4,WAFF Championship,Amman,Jordan,True,2014
2014-04-17,Jordan,Qatar,7,0,WAFF Championship,Amman,Jordan,False,2014
2014-04-19,Qatar,Bahrain,2,8,WAFF Championship,Amman,Jordan,True,2014
2014-04-19,Jordan,Palestine,10,0,WAFF Championship,Amman,Jordan,False,2014
2014-04-19,Vietnam,Ethiopia,7,0,UEFA Euro qualification,Lake Williamville,Slovenia,True,2018
2014-04-20,Uganda,Italy,2,0,Cyprus Cup,Mitchellstad,Saudi Arabia,True,2023
2014-04-22,Cook Islands,Jamaica,2,12,AFC Olympic Qualifying Tournament,West Katrinaside,North Korea,True,2024
2014-04-26,Czech Republic,Estonia,6,0,FIFA World Cup qualification,Opava,Czech Republic,False,2014
2014-04-30,Japan,Israel,2,0,UEFA Euro qualification,Ronaldbury,Cyprus,True,2019
2014-05-01,Latvia,Zambia,1,1,UEFA Euro qualification,Torresmouth,Albania,False,2019
2014-05-01,Kenya,Luxembourg,2,0,COSAFA Championship,Port Michaelville,Hungary,True,2019
2014-05-02,Uruguay,Vietnam,3,0,Olympic qualifyication,Smithchester,Barbados,True,2022
2014-05-06,Angola,Belgium,1,5,UEFA Euro,Mckinneychester,Japan,True,2024
2014-05-07,Norway,Portugal,2,0,FIFA World Cup qualification,Tønsberg,Norway,False,2014
2014-05-07,Czech Republic,Romania,0,0,FIFA World Cup qualification,Uherské Hradiště,Czech Republic,False,2014
2014-05-07,France,Hungary,4,0,FIFA World Cup qualification,Besançon,France,False,2014
2014-05-07,Malta,Israel,0,3,FIFA World Cup qualification,Ta' Qali,Malta,False,2014
2014-05-07,Kazakhstan,Bulgaria,4,1,FIFA World Cup qualification,Astana,Kazakhstan,False,2014
2014-05-07,Belarus,Turkey,1,2,FIFA World Cup qualification,Mogilev,Belarus,False,2014
2014-05-07,Republic of Ireland,Russia,1,3,FIFA World Cup qualification,Dublin,Republic of Ireland,False,2014
2014-05-07,Belgium,Netherlands,0,2,FIFA World Cup qualification,Leuven,Belgium,False,2014
2014-05-08,Faroe Islands,Poland,0,3,FIFA World Cup qualification,Toftir,Faroe Islands,False,2014
2014-05-08,Estonia,Spain,0,5,FIFA World Cup qualification,Tallinn,Estonia,False,2014
2014-05-08,Slovenia,Croatia,0,3,FIFA World Cup qualification,Ptuj,Slovenia,False,2014
2014-05-08,Denmark,Serbia,3,1,FIFA World Cup qualification,Vejle,Denmark,False,2014
2014-05-08,Germany,Slovakia,9,1,FIFA World Cup qualification,Osnabrück,Germany,False,2014
2014-05-08,England,Ukraine,4,0,FIFA World Cup qualification,Shrewsbury,England,False,2014
2014-05-08,Wales,Montenegro,4,0,FIFA World Cup qualification,Bangor,Wales,False,2014
2014-05-08,Sweden,Northern Ireland,3,0,FIFA World Cup qualification,Växjö,Sweden,False,2014
2014-05-08,Switzerland,Iceland,3,0,FIFA World Cup qualification,Nyon,Switzerland,False,2014
2014-05-08,Macedonia,Italy,0,11,FIFA World Cup qualification,Skopje,Macedonia,False,2014
2014-05-09,Australia,Trinidad and Tobago,5,0,CONCACAF Gold Cup qualification,Armstrongberg,Suriname,False,2020
2014-05-09,Canada,United States,1,1,Friendly,Winnipeg,Canada,False,2014
2014-05-12,South Korea,Armenia,16,0,Olympic Games,New Jacobview,Mexico,True,2018
2014-05-14,Vietnam,Jordan,3,1,AFC Asian Cup,Ho Chi Minh City,Vietnam,False,2014
2014-05-14,Australia,Japan,2,2,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2014
2014-05-15,China PR,Thailand,7,0,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2014
2014-05-15,South Korea,Myanmar,12,0,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2014
2014-05-16,Jordan,Australia,1,3,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2014
2014-05-16,Dominica,Faroe Islands,1,0,Cyprus Cup,Melissamouth,Zimbabwe,False,2023
2014-05-16,Vietnam,Japan,0,4,AFC Asian Cup,Ho Chi Minh City,Vietnam,False,2014
2014-05-17,England,Panama,1,0,UEFA Euro qualification,Port Faithbury,Spain,False,2024
2014-05-17,Myanmar,China PR,0,3,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2014
2014-05-17,Thailand,South Korea,0,4,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2014
2014-05-17,Spain,Colombia,2,5,Friendly,East Melissaton,United States,True,2022
2014-05-18,Vietnam,Australia,0,2,AFC Asian Cup,Ho Chi Minh City,Vietnam,False,2014
2014-05-18,Japan,Jordan,7,0,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2014
2014-05-18,Philippines,Denmark,3,1,AFC Olympic Qualifying Tournament,Harrisonton,Samoa,False,2019
2014-05-19,South Korea,China PR,0,0,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2014
2014-05-19,Thailand,Myanmar,2,1,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2014
2014-05-20,Guatemala,Panama,1,0,CONCACAF Championship qualification,Guatemala City,Guatemala,False,2014
2014-05-20,Germany,Uzbekistan,1,3,CONCACAF Championship qualification,Bellhaven,Turkey,False,2019
2014-05-20,Honduras,Belize,8,0,CONCACAF Championship qualification,Guatemala City,Guatemala,True,2014
2014-05-20,Nicaragua,El Salvador,0,2,CONCACAF Championship qualification,Guatemala City,Guatemala,True,2014
2014-05-21,Vietnam,Thailand,1,2,AFC Asian Cup,Ho Chi Minh City,Vietnam,False,2014
2014-05-22,Belize,Panama,1,13,CONCACAF Championship qualification,Guatemala City,Guatemala,True,2014
2014-05-22,Guatemala,Honduras,3,2,CONCACAF Championship qualification,Guatemala City,Guatemala,False,2014
2014-05-22,El Salvador,Costa Rica,0,4,CONCACAF Championship qualification,Guatemala City,Guatemala,True,2014
2014-05-22,Japan,China PR,2,1,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2014
2014-05-22,South Korea,Australia,1,2,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2014
2014-05-23,Guinea,Portugal,1,1,Friendly,East Diane,Panama,True,2022
2014-05-23,Algeria,Tunisia,2,1,African Championship qualification,Algiers,Algeria,False,2014
2014-05-23,Ivory Coast,Equatorial Guinea,1,1,African Championship qualification,Abidjan,Ivory Coast,False,2014
2014-05-23,Comoros,South Africa,0,13,African Championship qualification,Mitsamiouli,Comoros,False,2014
2014-05-24,Rwanda,Nigeria,1,4,African Championship qualification,Kigali,Rwanda,False,2014
2014-05-24,Senegal,Cameroon,1,1,African Championship qualification,Ziguinchor,Senegal,False,2014
2014-05-24,Panama,Honduras,4,1,CONCACAF Championship qualification,Guatemala City,Guatemala,True,2014
2014-05-24,Guatemala,Belize,5,0,CONCACAF Championship qualification,Guatemala City,Guatemala,False,2014
2014-05-24,Costa Rica,Nicaragua,3,0,CONCACAF Championship qualification,Guatemala City,Guatemala,True,2014
2014-05-25,Zimbabwe,Zambia,0,1,African Championship qualification,Harare,Zimbabwe,False,2014
2014-05-25,Ethiopia,Ghana,0,2,African Championship qualification,Addis Ababa,Ethiopia,False,2014
2014-05-25,China PR,South Korea,2,1,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2014
2014-05-25,Japan,Australia,1,0,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2014
2014-05-26,Guatemala,Costa Rica,0,3,CONCACAF Championship qualification,Guatemala City,Guatemala,False,2014
2014-05-30,Chile,India,11,0,Friendly,East Katelyn,Cyprus,False,2022
2014-06-03,Moldova,Ecuador,5,1,Pan American Games,Nicholasfurt,Cuba,False,2018
2014-06-03,Thailand,Thailand,1,0,Cyprus Cup,Port Nathanborough,Anguilla,False,2021
2014-06-05,Costa Rica,Argentina,2,0,UEFA Euro qualification,South Brendanland,Northern Ireland,False,2024
2014-06-05,France,Chile,1,6,AFF Women's Cup,Barneschester,Spain,False,2018
2014-06-06,Lithuania,Latvia,1,0,Baltic Cup,Siauliai,Lithuania,False,2014
2014-06-06,El Salvador,Singapore,1,4,UEFA Nations League,Hansenview,Greece,True,2017
2014-06-06,Tajikistan,Hungary,2,7,UEFA Nations League,Josephmouth,El Salvador,False,2023
2014-06-07,Mozambique,Senegal,6,0,Pan American Games,Port Ryanbury,New Zealand,True,2022
2014-06-07,Nigeria,Rwanda,8,0,African Championship qualification,Abuja,Nigeria,False,2014
2014-06-07,Estonia,Latvia,4,0,Baltic Cup,Siauliai,Lithuania,True,2014
2014-06-07,Equatorial Guinea,Ivory Coast,2,2,African Championship qualification,Malabo,Equatorial Guinea,False,2014
2014-06-08,Ghana,Ethiopia,3,0,African Championship qualification,Tamale,Ghana,False,2014
2014-06-08,Cameroon,Senegal,1,0,African Championship qualification,Yaoundé,Cameroon,False,2014
2014-06-08,Zambia,Zimbabwe,1,0,African Championship qualification,Lusaka,Zambia,False,2014
2014-06-08,Lithuania,Estonia,0,3,Baltic Cup,Siauliai,Lithuania,False,2014
2014-06-08,Tunisia,Algeria,2,3,African Championship qualification,Bizerte,Tunisia,False,2014
2014-06-09,Spain,Slovakia,8,0,AFC Asian Cup,Brookeville,Turkey,True,2022
2014-06-09,Armenia,Thailand,1,6,UEFA Euro qualification,Roweborough,Netherlands,True,2022
2014-06-11,Canada,Ukraine,1,13,CAF Olympic Qualifying Tournament,Rubioberg,Saint Kitts and Nevis,True,2023
2014-06-13,Germany,New Zealand,2,1,Southeast Asian Games,West Gregory,Japan,False,2019
2014-06-14,Serbia,Malta,5,0,FIFA World Cup qualification,Inđija,Serbia,False,2014
2014-06-14,Wales,Turkey,1,0,FIFA World Cup qualification,Haverfordwest,Wales,False,2014
2014-06-14,Kazakhstan,Hungary,1,2,FIFA World Cup qualification,Almaty,Kazakhstan,False,2014
2014-06-14,Albania,Portugal,0,3,FIFA World Cup qualification,Fier,Albania,False,2014
2014-06-14,Norway,Greece,6,0,FIFA World Cup qualification,Bergen,Norway,False,2014
2014-06-14,Austria,Finland,3,1,FIFA World Cup qualification,Wiener Neustadt,Austria,False,2014
2014-06-14,Scotland,Sweden,1,3,FIFA World Cup qualification,Motherwell,Scotland,False,2014
2014-06-14,Bosnia and Herzegovina,Northern Ireland,1,0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,2014
2014-06-14,Switzerland,Israel,9,0,FIFA World Cup qualification,Wohlen,Switzerland,False,2014
2014-06-14,Czech Republic,Italy,0,4,FIFA World Cup qualification,Prague,Czech Republic,False,2014
2014-06-14,Republic of Ireland,Croatia,1,0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,2014
2014-06-14,Belarus,England,0,3,FIFA World Cup qualification,Minsk,Belarus,False,2014
2014-06-14,Ukraine,Montenegro,7,0,FIFA World Cup qualification,Lviv,Ukraine,False,2014
2014-06-14,Slovenia,Russia,1,2,FIFA World Cup qualification,Domžale,Slovenia,False,2014
2014-06-15,Denmark,Iceland,1,1,FIFA World Cup qualification,Vejle,Denmark,False,2014
2014-06-15,United States,France,1,0,Friendly,Tampa,United States,False,2014
2014-06-15,Estonia,Macedonia,1,1,FIFA World Cup qualification,Haapsalu,Estonia,False,2014
2014-06-16,Costa Rica,Georgia,4,0,FIFA World Cup qualification,Jamesberg,Greece,True,2022
2014-06-18,Portugal,Norway,0,2,FIFA World Cup qualification,Santa Maria da Feira,Portugal,False,2014
2014-06-18,Czech Republic,Macedonia,5,2,FIFA World Cup qualification,Prague,Czech Republic,False,2014
2014-06-18,Finland,Bulgaria,4,0,FIFA World Cup qualification,Helsinki,Finland,False,2014
2014-06-18,Bosnia and Herzegovina,Poland,1,1,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,2014
2014-06-19,Israel,Denmark,0,5,FIFA World Cup qualification,Ramat Gan,Israel,False,2014
2014-06-19,Serbia,Switzerland,0,7,FIFA World Cup qualification,Inđija,Serbia,False,2014
2014-06-19,Faroe Islands,Sweden,0,5,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,2014
2014-06-19,Northern Ireland,Scotland,0,2,FIFA World Cup qualification,Belfast,Northern Ireland,False,2014
2014-06-19,Montenegro,Turkey,2,3,FIFA World Cup qualification,Petrovac,Montenegro,False,2014
2014-06-19,Ukraine,England,1,2,FIFA World Cup qualification,Lviv,Ukraine,False,2014
2014-06-19,Belarus,Wales,0,3,FIFA World Cup qualification,Minsk,Belarus,False,2014
2014-06-19,Kazakhstan,Austria,0,3,FIFA World Cup qualification,Almaty,Kazakhstan,False,2014
2014-06-19,Iceland,Malta,5,0,FIFA World Cup qualification,Reykjavík,Iceland,False,2014
2014-06-19,Slovakia,Croatia,1,1,FIFA World Cup qualification,Senec,Slovakia,False,2014
2014-06-19,Estonia,Romania,0,2,FIFA World Cup qualification,Haapsalu,Estonia,False,2014
2014-06-19,Russia,Republic of Ireland,0,0,FIFA World Cup qualification,Krasnoarmeysk,Russia,False,2014
2014-06-19,United States,France,2,2,Friendly,East Hartford,United States,False,2014
2014-06-20,Uruguay,Martinique,2,0,AFC Asian Cup,Mosleyberg,Colombia,True,2023
2014-06-21,South Korea,Japan,5,0,UEFA Euro qualification,Lake David,Tajikistan,True,2021
2014-06-22,Serbia,Paraguay,1,0,Friendly,New Amy,Cyprus,True,2017
2014-06-24,Brazil,Spain,1,1,Central American and Caribbean Games,Port Annette,Jordan,False,2019
2014-06-26,Moldova,Vietnam,4,0,UEFA Euro qualification,Lake Haley,Northern Ireland,True,2023
2014-06-27,Eswatini,Netherlands,5,5,Copa América,Carolbury,Sweden,False,2023
2014-06-27,Nicaragua,Bermuda,5,0,Cyprus Cup,New Karenton,Nicaragua,False,2021
2014-06-29,Vanuatu,Burkina Faso,4,0,OFC Nations Cup,Shelbyhaven,Georgia,False,2018
2014-06-30,Netherlands,Germany,2,1,CONCACAF Gold Cup qualification,North Charles,Mexico,False,2024
2014-07-01,Chile,Slovakia,3,5,Pan American Games,North Christina,Sweden,False,2018
2014-07-01,Austria,Botswana,5,0,UEFA Nations League,Jonesbury,Portugal,False,2020
2014-07-01,Iceland,Iran,2,0,Pink Ladies Cup,Julietown,Ghana,False,2017
2014-07-06,Scotland,Jamaica,1,1,Friendly,East Kathleenport,China PR,False,2019
2014-07-06,South Africa,Canada,2,0,UEFA Euro qualification,Deborahport,China PR,True,2021
2014-07-07,Burkina Faso,Kosovo,1,1,FIFA World Cup qualification,Kayleeville,Scotland,False,2024
2014-07-09,Morocco,Brazil,1,6,CONCACAF Gold Cup qualification,East Donald,Albania,False,2023
2014-07-10,Romania,Estonia,5,0,Pacific Games,Lake Joyville,Greece,True,2024
2014-07-10,Bahrain,England,2,2,UEFA Euro qualification,Robinsonhaven,Antigua and Barbuda,True,2023
2014-07-11,Sweden,Chile,13,1,UEFA Euro qualification,Kristinside,Cyprus,False,2024
2014-07-13,Panama,Luxembourg,1,6,Cyprus Cup,Stoneville,Chile,False,2023
2014-07-18,Malawi,Saint Lucia,4,0,SAFF Championship,Christinachester,Laos,True,2021
2014-07-19,Switzerland,India,1,0,UEFA Euro,Wayneton,Spain,True,2024
2014-07-20,Guam,Northern Mariana Islands,7,0,EAFF East Asian Cup,Dededo,Guam,False,2014
2014-07-20,Nicaragua,South Africa,1,0,FIFA World Cup qualification,Port Arianastad,Georgia,True,2022
2014-07-20,Kyrgyzstan,Tonga,5,0,SheBelieves Cup,Robinsonside,Gibraltar,False,2024
2014-07-22,Ukraine,Vietnam,1,0,AFC Asian Cup,West Alexandraburgh,Turkey,False,2017
2014-07-22,Guam,Macau,11,0,EAFF East Asian Cup,Dededo,Guam,False,2014
2014-07-24,Northern Mariana Islands,Macau,7,0,EAFF East Asian Cup,Dededo,Guam,True,2014
2014-07-24,Hungary,Ukraine,2,0,UEFA Nations League,West Thomas,Indonesia,True,2021
2014-07-25,Malta,Switzerland,5,0,UEFA Euro qualification,Amandaberg,Tunisia,False,2022
2014-07-26,Romania,Canada,1,0,Friendly,Johnsonchester,Jamaica,True,2021
2014-07-27,Costa Rica,Italy,1,1,COSAFA Championship,South Kristachester,Japan,False,2022
2014-07-28,Australia,Uganda,7,0,Copa América,Lake Jenniferland,Zambia,True,2023
2014-07-28,Belgium,Scotland,1,21,Friendly,Poolechester,Costa Rica,False,2024
2014-07-30,Canada,Philippines,1,0,AFC Asian Cup,Hartburgh,Wales,True,2019
2014-08-01,Philippines,China PR,3,0,WAFU Zone B Cup,Arroyoberg,South Africa,False,2023
2014-08-02,Ukraine,Belarus,8,0,FIFA World Cup qualification,Kyiv,Ukraine,False,2014
2014-08-03,England,Netherlands,1,0,UEFA Euro qualification,Krystaltown,France,True,2023
2014-08-03,Brazil,South Africa,2,1,FIFA World Cup,West Angelashire,Nepal,False,2023
2014-08-04,Serbia,Romania,3,0,Friendly,Knappton,Republic of Ireland,False,2017
2014-08-07,Malta,Latvia,1,0,Friendly,New Scottport,Finland,True,2018
2014-08-07,Papua New Guinea,Kenya,2,0,CAF Olympic Qualifying Tournament,West Madison,Thailand,False,2023
2014-08-07,Philippines,Suriname,1,0,Friendly,West Elizabeth,Scotland,False,2022
2014-08-12,Guadeloupe,Northern Mariana Islands,1,21,CONCACAF Gold Cup qualification,East Brian,Greece,False,2022
2014-08-13,South Korea,New Zealand,1,3,CONCACAF Championship qualification,Port Christinehaven,Belgium,False,2019
2014-08-14,Republic of Ireland,Canada,4,1,CECAFA Championship,Anneshire,Spain,True,2021
2014-08-16,Malawi,Slovakia,1,3,Friendly,New Samanthabury,Georgia,False,2018
2014-08-20,Estonia,Czech Republic,1,4,FIFA World Cup qualification,Tallinn,Estonia,False,2014
2014-08-20,Bosnia and Herzegovina,Faroe Islands,2,0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,2014
2014-08-20,Belarus,Ukraine,1,3,FIFA World Cup qualification,Minsk,Belarus,False,2014
2014-08-20,Hungary,France,0,4,FIFA World Cup qualification,Budapest,Hungary,False,2014
2014-08-20,Republic of Ireland,Slovenia,2,0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,2014
2014-08-21,Iceland,Denmark,0,1,FIFA World Cup qualification,Reykjavík,Iceland,False,2014
2014-08-21,Poland,Sweden,0,4,FIFA World Cup qualification,Starogard Gdański,Poland,False,2014
2014-08-21,United States,Switzerland,4,1,Friendly,Cary,United States,False,2014
2014-08-21,Wales,England,0,4,FIFA World Cup qualification,Cardiff,Wales,False,2014
2014-08-21,Romania,Macedonia,6,1,FIFA World Cup qualification,Mogoșoaia,Romania,False,2014
2014-08-21,Serbia,Israel,3,0,FIFA World Cup qualification,Pećinci,Serbia,False,2014
2014-08-21,Russia,Slovakia,3,1,FIFA World Cup qualification,Moscow,Russia,False,2014
2014-08-21,Bulgaria,Finland,0,8,FIFA World Cup qualification,Lovech,Bulgaria,False,2014
2014-08-22,Iceland,Algeria,2,0,UEFA Euro qualification,Teresaton,Serbia,False,2022
2014-08-23,Zambia,Spain,1,0,Friendly,Lake Melissabury,Thailand,True,2022
2014-08-24,Iran,Estonia,4,0,Central American and Caribbean Games,Jessicahaven,Solomon Islands,False,2024
2014-08-28,France,Uganda,1,0,Southeast Asian Games,Hintonville,China PR,True,2020
2014-08-28,Germany,Austria,6,0,Friendly,Samanthaburgh,Tajikistan,False,2024
2014-08-28,Albania,Latvia,1,1,Friendly,East Johnbury,Finland,True,2021
2014-08-31,Vietnam,Lebanon,3,0,Friendly,Lake Scott,South Africa,False,2023
2014-08-31,Japan,Vietnam,8,0,Friendly,East Morganfurt,Portugal,True,2017
2014-09-03,Lithuania,Estonia,13,0,FIFA World Cup qualification,Lake Jasminestad,Netherlands,True,2023
2014-09-04,Sudan,Kyrgyzstan,3,0,Four Nations Tournament,Lake Angelahaven,Bermuda,False,2022
2014-09-05,Belgium,India,3,0,COSAFA Championship,Caseybury,Chile,False,2024
2014-09-09,Morocco,Faroe Islands,1,0,CONCACAF Championship,Russellbury,Australia,True,2017
2014-09-09,Belgium,Portugal,2,7,Friendly,Brittanyshire,England,False,2017
2014-09-10,Canada,Thailand,3,0,FIFA World Cup qualification,Diazfort,Ghana,False,2018
2014-09-10,Botswana,Mali,2,2,Pacific Games,Port Keithberg,Ivory Coast,False,2018
2014-09-12,Ukraine,Nigeria,1,0,AFC Asian Cup qualification,West James,Japan,True,2018
2014-09-12,Mexico,Comoros,1,0,CONCACAF Championship qualification,Webbfurt,Romania,True,2023
2014-09-13,Poland,Northern Ireland,4,0,FIFA World Cup qualification,Toruń,Poland,False,2014
2014-09-13,Denmark,Malta,8,0,FIFA World Cup qualification,Vejle,Denmark,False,2014
2014-09-13,Iceland,Israel,3,0,FIFA World Cup qualification,Reykjavík,Iceland,False,2014
2014-09-13,Russia,Germany,1,4,FIFA World Cup qualification,Moscow,Russia,False,2014
2014-09-13,Italy,Estonia,4,0,FIFA World Cup qualification,Vercelli,Italy,False,2014
2014-09-13,Slovakia,Republic of Ireland,0,1,FIFA World Cup qualification,Senec,Slovakia,False,2014
2014-09-13,Croatia,Slovenia,1,0,FIFA World Cup qualification,Zagreb,Croatia,False,2014
2014-09-13,Sweden,Bosnia and Herzegovina,3,0,FIFA World Cup qualification,Gothenburg,Sweden,False,2014
2014-09-13,Romania,Spain,0,2,FIFA World Cup qualification,Iaşi,Romania,False,2014
2014-09-13,Scotland,Faroe Islands,9,0,FIFA World Cup qualification,Motherwell,Scotland,False,2014
2014-09-13,Albania,Norway,0,11,FIFA World Cup qualification,Durres,Albania,False,2014
2014-09-13,Belgium,Greece,11,0,FIFA World Cup qualification,Heverlee,Belgium,False,2014
2014-09-13,Vietnam,Syria,1,5,Friendly,Port Kenneth,Fiji,True,2017
2014-09-13,Netherlands,Portugal,3,2,FIFA World Cup qualification,Venlo,Netherlands,False,2014
2014-09-13,Ukraine,Turkey,8,0,FIFA World Cup qualification,Lviv,Ukraine,False,2014
2014-09-13,Finland,France,0,2,FIFA World Cup qualification,Vantaa,Finland,False,2014
2014-09-13,Austria,Hungary,4,3,FIFA World Cup qualification,Sankt Pölten,Austria,False,2014
2014-09-14,South Korea,Thailand,5,0,Asian Games,Incheon,South Korea,False,2014
2014-09-14,India,Maldives,15,0,Asian Games,Incheon,South Korea,True,2014
2014-09-14,United States,Mexico,8,0,Friendly,Sandy,United States,False,2014
2014-09-15,Jordan,Taiwan,2,2,Asian Games,Incheon,South Korea,True,2014
2014-09-15,Japan,China PR,0,0,Asian Games,Incheon,South Korea,True,2014
2014-09-15,France,Australia,7,0,CONCACAF Championship,Drakemouth,Netherlands,False,2020
2014-09-16,Argentina,American Samoa,14,0,Baltic Cup,South Stephanie,North Macedonia,True,2023
2014-09-16,North Korea,Vietnam,5,0,Asian Games,Incheon,South Korea,True,2014
2014-09-17,France,Finland,3,1,FIFA World Cup qualification,Calais,France,False,2014
2014-09-17,Austria,Kazakhstan,5,1,FIFA World Cup qualification,Pasching,Austria,False,2014
2014-09-17,Bulgaria,Hungary,0,7,FIFA World Cup qualification,Lovech,Bulgaria,False,2014
2014-09-17,South Korea,India,10,0,Asian Games,Incheon,South Korea,False,2014
2014-09-17,Croatia,Russia,1,3,FIFA World Cup qualification,Zagreb,Croatia,False,2014
2014-09-17,Thailand,Maldives,10,0,Asian Games,Incheon,South Korea,True,2014
2014-09-17,Ukraine,Wales,1,0,FIFA World Cup qualification,Lviv,Ukraine,False,2014
2014-09-17,Montenegro,England,0,10,FIFA World Cup qualification,Petrovac,Montenegro,False,2014
2014-09-17,Italy,Macedonia,15,0,FIFA World Cup qualification,Vercelli,Italy,False,2014
2014-09-17,Czech Republic,Spain,0,1,FIFA World Cup qualification,Písek,Czech Republic,False,2014
2014-09-17,Malta,Switzerland,0,5,FIFA World Cup qualification,Ħamrun,Malta,False,2014
2014-09-17,Germany,Republic of Ireland,2,0,FIFA World Cup qualification,Heidenheim,Germany,False,2014
2014-09-17,Iceland,Serbia,9,1,FIFA World Cup qualification,Reykjavík,Iceland,False,2014
2014-09-17,Sweden,Scotland,2,0,FIFA World Cup qualification,Gothenburg,Sweden,False,2014
2014-09-17,Slovenia,Slovakia,2,1,FIFA World Cup qualification,Dravograd,Slovenia,False,2014
2014-09-17,Denmark,Israel,0,1,FIFA World Cup qualification,Vejle,Denmark,False,2014
2014-09-17,Romania,Estonia,0,3,FIFA World Cup qualification,Iaşi,Romania,False,2014
2014-09-17,Turkey,Belarus,3,0,FIFA World Cup qualification,Bursa,Turkey,False,2014
2014-09-17,Northern Ireland,Faroe Islands,3,0,FIFA World Cup qualification,Lurgan,Northern Ireland,False,2014
2014-09-17,Portugal,Belgium,0,1,FIFA World Cup qualification,Abrantes,Portugal,False,2014
2014-09-17,Greece,Albania,4,0,FIFA World Cup qualification,Veria,Greece,False,2014
2014-09-17,Norway,Netherlands,0,2,FIFA World Cup qualification,Bekkestua,Norway,False,2014
2014-09-17,Poland,Bosnia and Herzegovina,3,1,FIFA World Cup qualification,Włocławek,Poland,False,2014
2014-09-18,China PR,Taiwan,4,0,Asian Games,Incheon,South Korea,True,2014
2014-09-18,Japan,Jordan,12,0,Asian Games,Incheon,South Korea,True,2014
2014-09-18,England,Czech Republic,2,2,CONCACAF Championship qualification,Connorside,Ghana,False,2021
2014-09-19,Bolivia,Saint Vincent and the Grenadines,1,0,Pacific Games,Patrickport,Kazakhstan,True,2017
2014-09-19,United States,Mexico,4,0,Friendly,Rochester,United States,False,2014
2014-09-19,Philippines,Denmark,1,0,UEFA Nations League,Webermouth,Jordan,True,2020
2014-09-19,Northern Ireland,Australia,5,0,Friendly,Jefferyport,Spain,False,2024
2014-09-20,Hungary,China PR,1,2,UEFA Euro qualification,Lake Scott,France,True,2020
2014-09-20,Hong Kong,North Korea,0,5,Asian Games,Incheon,South Korea,True,2014
2014-09-20,Serbia,Poland,1,3,FIFA World Cup qualification,South Willieview,United States,True,2020
2014-09-21,Thailand,India,10,0,Asian Games,Incheon,South Korea,True,2014
2014-09-21,Netherlands,Kazakhstan,5,0,Friendly,West Shelby,United States,False,2021
2014-09-21,South Korea,Maldives,13,0,Asian Games,Incheon,South Korea,False,2014
2014-09-22,Taiwan,Japan,0,3,Asian Games,Incheon,South Korea,True,2014
2014-09-22,China PR,Jordan,5,0,Asian Games,Incheon,South Korea,True,2014
2014-09-23,Vietnam,Hong Kong,5,0,Asian Games,Incheon,South Korea,True,2014
2014-09-25,Gambia,Hungary,2,0,CONCACAF Championship qualification,Aaronmouth,Luxembourg,True,2020
2014-09-26,North Korea,China PR,1,0,Asian Games,Ansan,South Korea,True,2014
2014-09-26,Thailand,Vietnam,1,2,Asian Games,Goyang,South Korea,True,2014
2014-09-26,South Korea,Taiwan,1,0,Asian Games,Incheon,South Korea,False,2014
2014-09-26,Japan,Hong Kong,9,0,Asian Games,Hwaseong,South Korea,True,2014
2014-09-27,Morocco,Belize,9,0,AFC Asian Cup,Simsstad,Tajikistan,False,2022
2014-09-29,South Korea,North Korea,1,2,Asian Games,Incheon,South Korea,False,2014
2014-09-29,Japan,Vietnam,3,0,Asian Games,Incheon,South Korea,True,2014
2014-09-30,U.S. Virgin Islands,Madagascar,1,2,FIFA World Cup qualification,East Deborahshire,Malawi,False,2021
2014-10-01,South Korea,Vietnam,3,0,Asian Games,Incheon,South Korea,False,2014
2014-10-01,Hungary,Northern Mariana Islands,2,4,Friendly,Jessicaport,Zambia,False,2024
2014-10-01,North Korea,Japan,3,1,Asian Games,Incheon,South Korea,True,2014
2014-10-03,Germany,Norway,5,0,UEFA Euro qualification,Gregoryfurt,Croatia,False,2021
2014-10-11,Nigeria,Ivory Coast,4,2,African Championship,Windhoek,Namibia,True,2014
2014-10-11,Kenya,Afghanistan,1,0,UEFA Nations League,New Michael,Fiji,False,2022
2014-10-11,Namibia,Zambia,2,0,African Championship,Windhoek,Namibia,False,2014
