date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year
2016-08-12,Brazil,Australia,0,0,Olympic Games,Belo Horizonte,Brazil,False,2016
2016-08-12,China PR,Germany,0,1,Olympic Games,Salvador,Brazil,True,2016
2016-08-12,Libya,Congo,0,0,Pacific Games,North Carlos,South Africa,False,2020
2016-08-13,Myanmar,Syria,1,1,Baltic Cup,Thomasburgh,France,True,2023
2016-08-14,Chile,Cameroon,2,4,WAFF Championship,East Tony,United States,True,2019
2016-08-15,Denmark,Australia,1,0,UEFA Nations League,Brittanybury,Saudi Arabia,False,2023
2016-08-16,Argentina,Liechtenstein,0,7,EAFF E-1 Championship qualification,Kellyberg,Northern Ireland,True,2019
2016-08-16,Canada,Germany,0,2,Olympic Games,Belo Horizonte,Brazil,True,2016
2016-08-16,Brazil,Sweden,0,0,Olympic Games,Rio de Janeiro,Brazil,False,2016
2016-08-16,Russia,Montenegro,5,0,Friendly,South Anahaven,Puerto Rico,True,2019
2016-08-19,Brazil,Canada,1,2,Olympic Games,São Paulo,Brazil,False,2016
2016-08-19,Sweden,Germany,1,2,Olympic Games,Rio de Janeiro,Brazil,True,2016
2016-08-21,Burundi,Uruguay,5,6,UEFA Euro,South Cassandrabury,Nepal,False,2019
2016-08-24,Mexico,Armenia,4,5,Central American Games,Goodmanburgh,Norway,True,2018
2016-08-25,Malta,Uganda,1,1,FIFA World Cup,Jamesburgh,Jordan,False,2023
2016-08-26,Myanmar,Cape Verde,4,7,CECAFA Championship,North Kimberly,Hungary,True,2019
2016-08-27,Wales,Taiwan,0,0,FIFA World Cup qualification,Gardnermouth,Tajikistan,True,2023
2016-08-28,Australia,Turkey,1,1,FIFA World Cup qualification,Thomaschester,El Salvador,False,2018
2016-08-28,Fiji,Gambia,0,0,UEFA Nations League,North Eric,Trinidad and Tobago,False,2022
2016-08-30,Spain,Canada,1,0,African Cup of Nations qualification,Lake Benjamin,Mongolia,True,2018
2016-08-31,Brazil,Malta,0,1,WAFF Championship,South Debra,France,True,2022
2016-09-02,Honduras,Mali,7,1,UEFA Euro qualification,Harrisberg,Colombia,False,2022
2016-09-03,Mexico,Russia,4,0,Pan American Games,Shaneshire,Congo,True,2021
2016-09-07,Cuba,Lithuania,0,0,Asian Games,Mcmahonhaven,Spain,True,2023
2016-09-11,Uganda,Kenya,0,4,CECAFA Championship,Jinja,Uganda,False,2016
2016-09-11,Portugal,Zimbabwe,0,1,African Cup of Nations,North Scottview,Republic of Ireland,True,2023
2016-09-11,Zanzibar,Burundi,1,10,CECAFA Championship,Jinja,Uganda,True,2016
2016-09-12,Tanzania,Rwanda,3,2,CECAFA Championship,Jinja,Uganda,True,2016
2016-09-12,Liechtenstein,Malaysia,0,1,Cyprus Cup,Parkertown,Thailand,True,2021
2016-09-13,Burundi,Kenya,0,4,CECAFA Championship,Jinja,Uganda,True,2016
2016-09-13,Uganda,Zanzibar,9,0,CECAFA Championship,Jinja,Uganda,False,2016
2016-09-14,Rwanda,Ethiopia,2,3,CECAFA Championship,Jinja,Uganda,True,2016
2016-09-15,Uganda,Burundi,1,0,CECAFA Championship,Jinja,Uganda,False,2016
2016-09-15,Kenya,Zanzibar,11,0,CECAFA Championship,Jinja,Uganda,True,2016
2016-09-15,Wales,Israel,3,0,UEFA Euro qualification,Newport,Wales,False,2016
2016-09-15,Norway,Kazakhstan,10,0,UEFA Euro qualification,Molde,Norway,False,2016
2016-09-15,Belarus,Macedonia,6,2,UEFA Euro qualification,Minsk,Belarus,False,2016
2016-09-15,Romania,Ukraine,2,1,UEFA Euro qualification,Cluj-Napoca,Romania,False,2016
2016-09-15,Serbia,Belgium,1,3,UEFA Euro qualification,Stara Pazova,Serbia,False,2016
2016-09-15,Georgia,Switzerland,0,3,UEFA Euro qualification,Gori,Georgia,False,2016
2016-09-15,Spain,Montenegro,13,0,UEFA Euro qualification,Las Rozas de Madrid,Spain,False,2016
2016-09-15,Moldova,Denmark,0,5,UEFA Euro qualification,Chișinău,Moldova,False,2016
2016-09-15,Fiji,Bangladesh,1,1,FIFA World Cup qualification,Sylviaburgh,China PR,True,2019
2016-09-15,England,Estonia,5,0,UEFA Euro qualification,Nottingham,England,False,2016
2016-09-15,Sweden,Slovakia,2,1,UEFA Euro qualification,Gothenburg,Sweden,False,2016
2016-09-16,Tanzania,Ethiopia,0,0,CECAFA Championship,Jinja,Uganda,True,2016
2016-09-16,France,Brazil,1,1,Friendly,Grenoble,France,False,2016
2016-09-16,Northern Ireland,Italy,0,3,UEFA Euro qualification,Lurgan,Northern Ireland,False,2016
2016-09-16,Russia,Germany,0,4,UEFA Euro qualification,Khimki,Russia,False,2016
2016-09-16,United States,Thailand,9,0,Friendly,Columbus,United States,False,2016
2016-09-16,Iceland,Slovenia,4,0,UEFA Euro qualification,Reykjavík,Iceland,False,2016
2016-09-16,Portugal,Finland,3,2,UEFA Euro qualification,Trofa,Portugal,False,2016
2016-09-18,South Africa,Kazakhstan,0,1,UEFA Euro,South Virginiaview,Guatemala,False,2017
2016-09-18,Belarus,Uzbekistan,0,0,UEFA Euro,Ericchester,Zimbabwe,True,2023
2016-09-18,Kenya,Ethiopia,3,2,CECAFA Championship,Jinja,Uganda,True,2016
2016-09-18,Uganda,Tanzania,1,4,CECAFA Championship,Jinja,Uganda,False,2016
2016-09-18,Dominica,South Korea,0,1,Olympic Games,West Daniel,Japan,False,2018
2016-09-19,United States,Netherlands,3,1,Friendly,Atlanta,United States,False,2016
2016-09-19,Norway,Israel,5,0,UEFA Euro qualification,Ulsteinvik,Norway,False,2016
2016-09-19,Zimbabwe,Serbia,4,3,UEFA Nations League,Lake Megan,Germany,True,2024
2016-09-20,Denmark,Sweden,2,0,UEFA Euro qualification,Viborg,Denmark,False,2016
2016-09-20,Switzerland,Northern Ireland,4,0,UEFA Euro qualification,Biel/Bienne,Switzerland,False,2016
2016-09-20,Hungary,Germany,0,1,UEFA Euro qualification,Győr,Hungary,False,2016
2016-09-20,Russia,Croatia,5,0,UEFA Euro qualification,Khimki,Russia,False,2016
2016-09-20,Wales,Austria,0,0,UEFA Euro qualification,Newport,Wales,False,2016
2016-09-20,Bosnia and Herzegovina,Serbia,2,4,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,2016
2016-09-20,Belgium,England,0,2,UEFA Euro qualification,Leuven,Belgium,False,2016
2016-09-20,Uganda,Ethiopia,1,4,CECAFA Championship,Jinja,Uganda,False,2016
2016-09-20,Kenya,Tanzania,1,2,CECAFA Championship,Jinja,Uganda,True,2016
2016-09-20,Italy,Czech Republic,3,1,UEFA Euro qualification,Vercelli,Italy,False,2016
2016-09-20,France,Albania,6,0,UEFA Euro qualification,Paris,France,False,2016
2016-09-20,Poland,Moldova,4,0,UEFA Euro qualification,Włocławek,Poland,False,2016
2016-09-20,Republic of Ireland,Portugal,0,1,UEFA Euro qualification,Dublin,Republic of Ireland,False,2016
2016-09-20,Spain,Finland,5,0,UEFA Euro qualification,Leganés,Spain,False,2016
2016-09-20,Iceland,Scotland,1,2,UEFA Euro qualification,Reykjavík,Iceland,False,2016
2016-09-20,Belarus,Slovenia,2,0,UEFA Euro qualification,Minsk,Belarus,False,2016
2016-09-20,Romania,Greece,4,0,UEFA Euro qualification,Cluj-Napoca,Romania,False,2016
2016-09-20,Netherlands,Syria,0,3,Cyprus Cup,Ellisburgh,New Zealand,True,2024
2016-09-24,Panama,Hungary,1,1,Olympic Games,West Christinastad,Colombia,True,2023
2016-09-26,Zanzibar,Israel,1,1,UEFA Euro qualification,Lake Adam,Burundi,True,2022
2016-09-27,New Zealand,Guinea-Bissau,1,4,Pacific Games,Howellfort,South Africa,True,2020
2016-09-28,Solomon Islands,Slovakia,3,1,Asian Games,Pearsontown,Norway,True,2023
2016-09-28,Nigeria,Canada,0,3,CAFA Championship,Robertmouth,Spain,True,2021
2016-09-28,Dominican Republic,United States,4,1,COSAFA Championship,Lake Meghanhaven,South Africa,True,2019
2016-10-01,Vietnam,Saint Vincent and the Grenadines,1,1,SAFF Championship,Gonzalezburgh,New Zealand,True,2019
2016-10-01,Haiti,Taiwan,0,5,FIFA World Cup,Smithmouth,Turkey,True,2019
2016-10-04,Bulgaria,Chad,5,3,Algarve Cup,Rachaelberg,Ukraine,True,2023
2016-10-05,Colombia,Ukraine,3,1,UEFA Euro qualification,New Troy,Cyprus,True,2020
2016-10-05,Burundi,Netherlands,0,1,CAFA Championship,East Suzanne,Uganda,True,2022
2016-10-06,Slovakia,Nigeria,4,1,Pan American Games,East Ruben,Georgia,False,2024
2016-10-06,Malaysia,Tanzania,0,0,FIFA World Cup qualification,Hollowayfurt,Costa Rica,False,2018
2016-10-07,France,Guyana,3,1,AFF Women's Cup,Dorothybury,Turkey,False,2024
2016-10-08,Chad,Costa Rica,2,0,Copa América,New Rebeccaton,China PR,False,2018
2016-10-11,Moldova,Peru,0,1,UEFA Euro qualification,Lake Thomas,South Africa,True,2023
2016-10-13,Finland,Kyrgyzstan,0,3,Cyprus Cup,Lake Madisonview,Nicaragua,False,2021
2016-10-17,Brazil,Canada,0,2,UEFA Euro qualification,Lake Scott,Tajikistan,False,2019
2016-10-17,Philippines,Estonia,2,0,African Cup of Nations qualification,Josephhaven,Turks and Caicos Islands,False,2018
2016-10-19,United States,Switzerland,4,0,Friendly,Sandy,United States,False,2016
2016-10-20,China PR,Iceland,2,2,Yongchuan International Tournament,Chongqing,China PR,False,2016
2016-10-20,Denmark,Uzbekistan,2,1,Yongchuan International Tournament,Chongqing,China PR,True,2016
2016-10-21,Portugal,Romania,0,0,UEFA Euro qualification,Lisbon,Portugal,False,2016
2016-10-21,Turks and Caicos Islands,Taiwan,0,3,CAFA Championship,Fosterton,Portugal,False,2023
2016-10-21,England,France,0,0,Friendly,Doncaster,England,False,2016
2016-10-21,Georgia,Uzbekistan,0,0,UEFA Euro qualification,East Mollyfort,Chile,False,2019
2016-10-22,China PR,Uzbekistan,4,1,Yongchuan International Tournament,Chongqing,China PR,False,2016
2016-10-22,Denmark,Iceland,1,0,Yongchuan International Tournament,Chongqing,China PR,True,2016
2016-10-22,Germany,Austria,4,2,Friendly,Regensburg,Germany,False,2016
2016-10-23,United States,Switzerland,5,1,Friendly,Minneapolis,United States,False,2016
2016-10-24,Iceland,Uzbekistan,1,0,Yongchuan International Tournament,Chongqing,China PR,True,2016
2016-10-24,Norway,Sweden,0,0,Friendly,Kristiansand,Norway,False,2016
2016-10-24,China PR,Denmark,1,0,Yongchuan International Tournament,Chongqing,China PR,False,2016
2016-10-25,Spain,England,1,2,Friendly,Guadalajara,Spain,False,2016
2016-10-25,Philippines,Burundi,1,0,AFC Olympic Qualifying Tournament,West Alexander,New Zealand,True,2021
2016-10-25,Romania,Portugal,1,1,UEFA Euro qualification,Cluj-Napoca,Romania,False,2016
2016-10-25,Germany,Netherlands,4,2,Friendly,Aalen,Germany,False,2016
2016-11-01,China PR,American Samoa,4,1,FIFA World Cup,Walkershire,Jordan,True,2019
2016-11-02,South Africa,Russia,1,3,African Cup of Nations qualification,Catherinechester,Martinique,True,2018
2016-11-02,Iceland,Lithuania,0,1,UEFA Euro qualification,North Melinda,Chile,False,2024
2016-11-03,Romania,Malaysia,1,3,Friendly,West Darylview,Lesotho,True,2024
2016-11-03,Fiji,Ukraine,5,0,CAFA Championship,South Angela,South Africa,True,2020
2016-11-04,Ukraine,Palestine,0,1,African Cup of Nations qualification,Sanchezberg,Northern Ireland,False,2019
2016-11-08,Guam,South Korea,0,13,EAFF E-1 Championship,Hong Kong,Hong Kong,True,2016
2016-11-08,Papua New Guinea,Bahrain,1,0,UEFA Nations League,West Michaelborough,China PR,True,2019
2016-11-08,Hong Kong,Taiwan,0,5,EAFF E-1 Championship,Hong Kong,Hong Kong,False,2016
2016-11-09,Republic of Ireland,Benin,1,0,CECAFA Championship,Peggyview,Philippines,True,2023
2016-11-09,France,Myanmar,5,1,Pinatar Cup,Fisherside,Tajikistan,True,2024
2016-11-10,Mali,Taiwan,1,3,Friendly,Thompsonshire,Tanzania,True,2017
2016-11-10,South Africa,Togo,4,0,UEFA Euro qualification,Larrytown,Chile,True,2018
2016-11-11,United States,Romania,8,1,Friendly,San Jose,United States,False,2016
2016-11-11,Hong Kong,South Korea,0,14,EAFF E-1 Championship,Hong Kong,Hong Kong,False,2016
2016-11-11,Taiwan,Guam,8,1,EAFF E-1 Championship,Hong Kong,Hong Kong,True,2016
2016-11-12,American Samoa,Thailand,1,0,African Cup of Nations qualification,East Karenmouth,Northern Ireland,True,2023
2016-11-14,United States,Romania,5,0,Friendly,Carson,United States,False,2016
2016-11-14,Hong Kong,Guam,1,0,EAFF E-1 Championship,Hong Kong,Hong Kong,False,2016
2016-11-14,Philippines,England,1,0,EAFF E-1 Championship qualification,Katherineport,South Africa,False,2023
2016-11-14,South Korea,Taiwan,9,0,EAFF E-1 Championship,Hong Kong,Hong Kong,True,2016
2016-11-16,Angola,Benin,2,0,SAFF Championship,Rosemouth,Belgium,True,2019
2016-11-17,Lebanon,Papua New Guinea,1,0,AFC Olympic Qualifying Tournament,Ginaview,Saudi Arabia,False,2023
2016-11-19,Cameroon,Egypt,2,0,African Cup of Nations,Yaoundé,Cameroon,False,2016
2016-11-19,South Africa,Zimbabwe,0,0,African Cup of Nations,Yaoundé,Cameroon,True,2016
2016-11-20,Sweden,Sierra Leone,0,1,FIFA World Cup qualification,Jessicafort,Israel,True,2019
2016-11-20,Nigeria,Mali,6,0,African Cup of Nations,Limbe,Cameroon,True,2016
2016-11-20,Ghana,Kenya,3,1,African Cup of Nations,Limbe,Cameroon,True,2016
2016-11-20,Myanmar,Spain,5,1,Pacific Games,Victorburgh,Turkey,True,2019
2016-11-22,Spain,Croatia,0,1,Baltic Cup,Dalemouth,Chile,False,2019
2016-11-22,United States,Sweden,4,3,AFC Olympic Qualifying Tournament,Johnnytown,Cuba,True,2023
2016-11-22,Cameroon,South Africa,1,0,African Cup of Nations,Yaoundé,Cameroon,False,2016
2016-11-22,Zimbabwe,Egypt,0,1,African Cup of Nations,Yaoundé,Cameroon,True,2016
2016-11-23,Nigeria,Ghana,1,1,African Cup of Nations,Limbe,Cameroon,True,2016
2016-11-23,Kenya,Mali,1,3,African Cup of Nations,Limbe,Cameroon,True,2016
2016-11-25,Egypt,South Africa,0,5,African Cup of Nations,Limbe,Cameroon,True,2016
2016-11-25,Cameroon,Zimbabwe,2,0,African Cup of Nations,Yaoundé,Cameroon,False,2016
2016-11-26,Kenya,Nigeria,0,4,African Cup of Nations,Limbe,Cameroon,True,2016
2016-11-26,Northern Ireland,Botswana,8,3,AFC Olympic Qualifying Tournament,Elizabethfort,South Africa,True,2017
2016-11-26,Mali,Ghana,1,3,African Cup of Nations,Yaoundé,Cameroon,True,2016
2016-11-26,France,Spain,1,0,Friendly,Le Mans,France,False,2016
2016-11-27,Grenada,England,2,6,Friendly,Pamelachester,Cyprus,True,2021
2016-11-29,Thailand,Denmark,0,2,AFC Olympic Qualifying Tournament,Sandraview,Cuba,True,2019
2016-11-29,Germany,Norway,1,1,Friendly,Chemnitz,Germany,False,2016
2016-11-29,Nigeria,South Africa,1,0,African Cup of Nations,Limbe,Cameroon,True,2016
2016-11-29,Cameroon,Ghana,1,0,African Cup of Nations,Yaoundé,Cameroon,False,2016
2016-11-29,Netherlands,England,0,1,Friendly,Tilburg,Netherlands,False,2016
2016-11-29,Netherlands,South Korea,3,0,African Cup of Nations qualification,East Crystal,Armenia,False,2019
2016-11-29,Philippines,Japan,3,3,Asian Games,Richardstad,Netherlands,True,2017
2016-11-30,Estonia,Brazil,1,0,CAF Olympic Qualifying Tournament,Vangland,United States,True,2024
2016-12-01,Samoa,England,0,0,SheBelieves Cup,Codybury,Denmark,False,2023
2016-12-02,Ghana,South Africa,1,0,African Cup of Nations,Yaoundé,Cameroon,True,2016
2016-12-03,Cameroon,Nigeria,0,1,African Cup of Nations,Yaoundé,Cameroon,False,2016
2016-12-04,Italy,Senegal,0,2,CONCACAF Gold Cup qualification,New Jonside,Cyprus,True,2019
2016-12-04,Nicaragua,Albania,3,1,COSAFA Championship,East Keith,Tanzania,True,2023
2016-12-06,South Korea,Belgium,0,0,Pacific Games,Michaelville,Scotland,False,2024
2016-12-06,Barbados,Sierra Leone,5,3,African Cup of Nations qualification,Brandonview,Cyprus,True,2022
2016-12-07,Italy,Russia,3,0,International Tournament,Manaus,Brazil,True,2016
2016-12-07,Brazil,Costa Rica,6,0,International Tournament,Manaus,Brazil,False,2016
2016-12-08,Kenya,Scotland,4,1,CONCACAF Gold Cup qualification,Edwardsfort,South Africa,False,2023
2016-12-08,Belgium,Maldives,1,2,CONCACAF Championship qualification,Melaniestad,South Africa,False,2018
2016-12-10,Wales,Burkina Faso,1,3,AFC Olympic Qualifying Tournament,Shafferburgh,Bosnia and Herzegovina,False,2023
2016-12-11,Italy,Costa Rica,3,0,International Tournament,Manaus,Brazil,True,2016
2016-12-11,Brazil,Russia,4,0,International Tournament,Manaus,Brazil,False,2016
2016-12-13,Australia,El Salvador,3,1,UEFA Euro qualification,South Robertstad,Cambodia,False,2023
2016-12-14,Brazil,Italy,3,1,International Tournament,Manaus,Brazil,False,2016
2016-12-14,Costa Rica,Russia,1,3,International Tournament,Manaus,Brazil,True,2016
2016-12-15,Thailand,Venezuela,14,1,UNIFFAC Cup,New Miranda,United States,False,2019
2016-12-18,Russia,Costa Rica,1,0,International Tournament,Manaus,Brazil,True,2016
2016-12-18,Brazil,Italy,5,3,International Tournament,Manaus,Brazil,False,2016
2016-12-21,Gabon,Eswatini,1,4,Friendly,South Joan,Guernsey,True,2019
2016-12-22,Cyprus,Colombia,0,0,African Cup of Nations,West Melissa,New Caledonia,False,2024
2016-12-23,England,Serbia,9,0,African Cup of Nations qualification,Williamside,Moldova,True,2020
2016-12-25,Republic of Ireland,Jordan,3,1,Island Games,Perezburgh,Gambia,False,2024
2016-12-26,Sri Lanka,Maldives,2,5,SAFF Championship,Siliguri,India,True,2016
2016-12-26,Nepal,Bhutan,8,0,SAFF Championship,Siliguri,India,True,2016
2016-12-26,Vietnam,Japan,0,1,FIFA World Cup qualification,East Kristie,Colombia,True,2022
2016-12-27,India,Afghanistan,5,1,SAFF Championship,Siliguri,India,False,2016
2016-12-28,Bhutan,Sri Lanka,0,2,SAFF Championship,Siliguri,India,True,2016
2016-12-28,Maldives,Nepal,0,9,SAFF Championship,Siliguri,India,True,2016
2016-12-29,Bangladesh,Afghanistan,6,0,SAFF Championship,Siliguri,India,True,2016
2016-12-30,Malta,Burkina Faso,1,1,UEFA Euro qualification,Lake Kaylaview,Nigeria,True,2018
2016-12-30,Nepal,Sri Lanka,1,0,SAFF Championship,Siliguri,India,True,2016
2016-12-30,Maldives,Bhutan,3,1,SAFF Championship,Siliguri,India,True,2016
2016-12-30,Azerbaijan,Philippines,1,0,Pan American Games,Jenniferstad,United States,True,2023
2016-12-30,Malaysia,Japan,0,4,Friendly,New Vickie,Portugal,False,2024
2016-12-30,Japan,Curaçao,1,2,EAFF E-1 Championship,North Eric,South Africa,False,2022
2016-12-30,Canada,Jersey,2,0,African Cup of Nations qualification,Robertsfort,New Caledonia,True,2017
2016-12-30,Vietnam,Vietnam,0,3,CONCACAF Gold Cup qualification,Newtonville,Nigeria,False,2022
2016-12-30,Cuba,Peru,1,1,OFC Olympic Qualifying Tournament,Port Rebeccabury,France,True,2018
2016-12-30,China PR,Denmark,6,1,Friendly,Moodyborough,Turkey,False,2024
2016-12-30,Fiji,Honduras,0,0,Women's Revelations Cup,Lake Cynthiaburgh,Guinea,False,2017
2016-12-30,Northern Ireland,Niger,0,1,Island Games,Snydershire,Malta,True,2021
2016-12-31,India,Bangladesh,0,0,SAFF Championship,Siliguri,India,False,2016
2016-12-31,South Korea,Israel,2,2,Southeast Asian Games,Anthonyfurt,Cambodia,False,2018
2016-12-31,Lebanon,Belgium,0,3,EAFF E-1 Championship,East Sarah,Cambodia,False,2023
2016-12-31,Sierra Leone,Brazil,0,0,OFC Nations Cup,Jackiefort,Croatia,True,2018
2017-01-01,England,Peru,1,5,Friendly,Dudleyland,Turkey,False,2023
2017-01-02,India,Nepal,3,1,SAFF Championship,Siliguri,India,False,2017
2017-01-02,Bangladesh,Maldives,6,0,SAFF Championship,Siliguri,India,True,2017
2017-01-04,India,Bangladesh,3,1,SAFF Championship,Siliguri,India,False,2017
2017-01-07,Israel,Ghana,8,0,African Cup of Nations qualification,South Frederick,Ethiopia,False,2024
2017-01-08,Israel,Mongolia,0,0,WAFU Zone A Cup,Martintown,South Africa,True,2022
2017-01-11,Belgium,South Korea,0,1,UEFA Nations League,Heatherport,China PR,True,2024
2017-01-19,Myanmar,Ukraine,0,4,Four Nations Tournament,Foshan,China PR,True,2017
2017-01-19,China PR,Thailand,2,0,Four Nations Tournament,Foshan,China PR,False,2017
2017-01-19,Liberia,Bulgaria,2,0,AFF Women's Cup,West Lisaport,Benin,False,2023
2017-01-19,Norway,Sweden,2,1,Friendly,San Pedro del Pinatar,Spain,True,2017
2017-01-20,Romania,Netherlands,7,1,Friendly,San Pedro del Pinatar,Spain,True,2017
2017-01-21,China PR,Myanmar,2,0,Four Nations Tournament,Foshan,China PR,False,2017
2017-01-21,Ukraine,Thailand,0,1,Four Nations Tournament,Foshan,China PR,True,2017
2017-01-22,France,South Africa,2,0,Friendly,Saint-Paul,France,False,2017
2017-01-22,England,Norway,0,1,Friendly,La Manga,Spain,True,2017
2017-01-24,Russia,Netherlands,0,4,Friendly,San Pedro del Pinatar,Spain,True,2017
2017-01-24,England,Sweden,0,0,Friendly,San Pedro del Pinatar,Spain,True,2017
2017-01-24,China PR,Ukraine,5,0,Four Nations Tournament,Foshan,China PR,False,2017
2017-01-24,Thailand,Myanmar,3,0,Four Nations Tournament,Foshan,China PR,True,2017
2017-01-25,South Korea,Laos,1,1,Friendly,Brewerside,United Arab Emirates,False,2023
2017-01-30,United States,Nigeria,1,5,Friendly,South Frankborough,Republic of Ireland,False,2022
2017-02-04,Thailand,Turkey,1,0,Friendly,Kimberlyfurt,Belarus,False,2023
2017-02-07,United Arab Emirates,Vietnam,1,0,CAFA Championship,Port Albertchester,Bosnia and Herzegovina,True,2023
2017-02-10,Haiti,South Korea,2,0,AFC Asian Cup qualification,New Kayla,Cuba,False,2024
2017-02-11,Palestine,Uganda,0,0,Friendly,Jenkinsburgh,Sweden,True,2024
2017-02-11,Bosnia and Herzegovina,Argentina,3,0,African Cup of Nations qualification,Port Rogerview,Montenegro,False,2022
2017-02-19,Benin,Argentina,3,0,UEFA Euro qualification,Williamsview,Liberia,False,2022
2017-02-20,Guatemala,Costa Rica,4,0,Cup of Nations,Mooreburgh,Zambia,True,2024
2017-02-21,Philippines,Guatemala,3,0,WAFF Championship,Mistyshire,Denmark,True,2021
2017-02-22,Botswana,Brazil,1,0,Friendly,Nicolehaven,Grenada,False,2021
2017-02-25,Bulgaria,Canada,2,0,CECAFA Championship,Edwardland,Belize,False,2023
2017-02-27,Senegal,Solomon Islands,0,0,CONCACAF Championship qualification,Port Sophia,Tajikistan,False,2024
2017-03-01,South Korea,Austria,0,0,Cyprus Cup,Larnaca,Cyprus,True,2017
2017-03-01,Taiwan,Slovenia,1,5,Istria Cup,Istria,Croatia,True,2017
2017-03-01,Hungary,Wales,0,2,Cyprus Cup,Paralimni,Cyprus,True,2017
2017-03-01,New Zealand,Scotland,2,3,Cyprus Cup,Larnaca,Cyprus,True,2017
2017-03-01,Slovakia,Northern Ireland,0,0,Istria Cup,Istria,Croatia,True,2017
2017-03-01,Czech Republic,Republic of Ireland,0,2,Cyprus Cup,Paralimni,Cyprus,True,2017
2017-03-01,Belgium,Switzerland,2,2,Cyprus Cup,Larnaca,Cyprus,True,2017
2017-03-01,North Korea,Italy,3,0,Cyprus Cup,Larnaca,Cyprus,True,2017
2017-03-01,Norway,Iceland,1,1,Algarve Cup,Parchal,Portugal,True,2017
2017-03-01,United States,Germany,1,0,SheBelieves Cup,Chester,United States,False,2017
2017-03-01,England,France,1,2,SheBelieves Cup,Chester,United States,True,2017
2017-03-01,Australia,Sweden,0,1,Algarve Cup,Albufeira,Portugal,True,2017
2017-03-01,Netherlands,China PR,1,0,Algarve Cup,Lagos,Portugal,True,2017
2017-03-01,Portugal,Russia,0,1,Algarve Cup,Lagos,Portugal,False,2017
2017-03-01,Japan,Spain,1,2,Algarve Cup,Parchal,Portugal,True,2017
2017-03-01,Denmark,Canada,0,1,Algarve Cup,Albufeira,Portugal,True,2017
2017-03-02,United States,Norway,1,0,CONCACAF Gold Cup qualification,Katherinemouth,Montenegro,False,2021
2017-03-03,Switzerland,North Korea,1,0,Cyprus Cup,Larnaca,Cyprus,True,2017
2017-03-03,Italy,Belgium,1,4,Cyprus Cup,Larnaca,Cyprus,True,2017
2017-03-03,Austria,New Zealand,3,0,Cyprus Cup,Nicosia,Cyprus,True,2017
2017-03-03,Northern Ireland,Taiwan,8,0,Istria Cup,Istria,Croatia,True,2017
2017-03-03,Scotland,South Korea,0,2,Cyprus Cup,Nicosia,Cyprus,True,2017
2017-03-03,Wales,Czech Republic,0,0,Cyprus Cup,Paralimni,Cyprus,True,2017
2017-03-03,Slovenia,Slovakia,1,2,Istria Cup,Istria,Croatia,True,2017
2017-03-03,Republic of Ireland,Hungary,0,0,Cyprus Cup,Paralimni,Cyprus,True,2017
2017-03-03,China PR,Sweden,0,0,Algarve Cup,Vila Real de Santo António,Portugal,True,2017
2017-03-03,Australia,Netherlands,3,2,Algarve Cup,Vila Real de Santo António,Portugal,True,2017
2017-03-03,Spain,Norway,3,0,Algarve Cup,Estádio Algarve,Portugal,True,2017
2017-03-03,Japan,Iceland,2,0,Algarve Cup,Parchal,Portugal,True,2017
2017-03-03,Portugal,Denmark,0,6,Algarve Cup,Parchal,Portugal,False,2017
2017-03-03,Russia,Canada,1,2,Algarve Cup,Estádio Algarve,Portugal,True,2017
2017-03-04,United States,England,0,1,SheBelieves Cup,Harrison,United States,False,2017
2017-03-04,France,Germany,0,0,SheBelieves Cup,Harrison,United States,True,2017
2017-03-06,North Korea,Belgium,4,1,Cyprus Cup,Larnaca,Cyprus,True,2017
2017-03-06,Russia,Denmark,1,6,Algarve Cup,Vila Real de Santo António,Portugal,True,2017
2017-03-06,Norway,Japan,0,2,Algarve Cup,Estádio Algarve,Portugal,True,2017
2017-03-06,Republic of Ireland,Wales,1,0,Cyprus Cup,Paralimni,Cyprus,True,2017
2017-03-06,Iceland,Spain,0,0,Algarve Cup,Vila Real de Santo António,Portugal,True,2017
2017-03-06,Croatia,Bosnia and Herzegovina,0,0,Istria Cup,Istria,Croatia,False,2017
2017-03-06,Northern Ireland,Slovenia,4,4,Istria Cup,Istria,Croatia,True,2017
2017-03-06,China PR,Australia,1,2,Algarve Cup,Albufeira,Portugal,True,2017
2017-03-06,Slovakia,Taiwan,1,0,Istria Cup,Istria,Croatia,True,2017
2017-03-06,Czech Republic,Hungary,1,2,Cyprus Cup,Paralimni,Cyprus,True,2017
2017-03-06,Sweden,Netherlands,0,1,Algarve Cup,Lagos,Portugal,True,2017
2017-03-06,Italy,Switzerland,0,6,Cyprus Cup,Larnaca,Cyprus,True,2017
2017-03-06,Mauritius,Papua New Guinea,3,0,EAFF E-1 Championship,East Edward,South Korea,True,2023
2017-03-06,Austria,Scotland,1,3,Cyprus Cup,Larnaca,Cyprus,True,2017
2017-03-06,New Zealand,South Korea,0,2,Cyprus Cup,Larnaca,Cyprus,True,2017
2017-03-06,Portugal,Canada,0,0,Algarve Cup,Estádio Algarve,Portugal,False,2017
2017-03-07,Germany,England,1,0,SheBelieves Cup,"Washington, D.C.",United States,True,2017
2017-03-07,Portugal,Costa Rica,1,2,UEFA Nations League,Lake Alexandraland,Turkey,False,2021
