date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year
2023-10-27,Malta,Andorra,5,0,UEFA Nations League,Ta' Qali,Malta,False,2023
2023-10-27,Lithuania,Georgia,0,0,UEFA Nations League,Vilnius,Lithuania,False,2023
2023-10-27,Luxembourg,Turkey,0,4,UEFA Nations League,Esch-sur-Alzette,Luxembourg,False,2023
2023-10-27,Cyprus,Montenegro,0,2,UEFA Nations League,Dasaki Achnas,Cyprus,False,2023
2023-10-27,North Macedonia,Kosovo,0,2,UEFA Nations League,Skopje,North Macedonia,False,2023
2023-10-27,Benin,Ghana,0,3,CAF Olympic Qualifying Tournament,Cotonou,Benin,False,2023
2023-10-27,United States,Colombia,0,0,Friendly,Sandy,United States,False,2023
2023-10-27,Greece,Ukraine,2,1,UEFA Nations League,Heraklion,Greece,False,2023
2023-10-27,Faroe Islands,Azerbaijan,1,2,UEFA Nations League,Klaksvík,Faroe Islands,False,2023
2023-10-27,Armenia,Estonia,1,4,UEFA Nations League,Yerevan,Armenia,False,2023
2023-10-27,Finland,Croatia,3,0,UEFA Nations League,Helsinki,Finland,False,2023
2023-10-27,Republic of Ireland,Albania,5,1,UEFA Nations League,Dublin,Republic of Ireland,False,2023
2023-10-27,Romania,Slovakia,0,0,UEFA Nations League,Bucharest,Romania,False,2023
2023-10-27,Trinidad and Tobago,Puerto Rico,1,2,CONCACAF Gold Cup qualification,Port of Spain,Trinidad and Tobago,True,2023
2023-10-27,Saint Vincent and the Grenadines,Dominican Republic,0,8,CONCACAF Gold Cup qualification,Kingstown,Saint Vincent and the Grenadines,False,2023
2023-10-27,Barbados,Bermuda,1,1,CONCACAF Gold Cup qualification,Bridgetown,Barbados,False,2023
2023-10-27,Guadeloupe,Cuba,0,2,CONCACAF Gold Cup qualification,Sainte-Anne,Guadeloupe,False,2023
2023-10-27,England,Belgium,1,0,UEFA Nations League,Leicester,England,False,2023
2023-10-27,Netherlands,Scotland,4,0,UEFA Nations League,Nijmegen,Netherlands,False,2023
2023-10-27,Iceland,Denmark,0,1,UEFA Nations League,Reykjavík,Iceland,False,2023
2023-10-27,Norway,France,1,2,UEFA Nations League,Oslo,Norway,False,2023
2023-10-27,Germany,Wales,5,1,UEFA Nations League,Sinsheim,Germany,False,2023
2023-10-27,Italy,Spain,0,1,UEFA Nations League,Salerno,Italy,False,2023
2023-10-27,Sweden,Switzerland,1,0,UEFA Nations League,Gothenburg,Sweden,False,2023
2023-10-27,Hungary,Northern Ireland,3,2,UEFA Nations League,Győr,Hungary,False,2023
2023-10-27,Austria,Portugal,2,1,UEFA Nations League,Altach,Austria,False,2023
2023-10-28,Mexico,Paraguay,4,1,Pan American Games,Viña del Mar,Chile,True,2023
2023-10-28,Chile,Jamaica,6,0,Pan American Games,Valparaíso,Chile,False,2023
2023-10-28,Costa Rica,Bolivia,0,0,Pan American Games,Viña del Mar,Chile,True,2023
2023-10-28,Canada,Brazil,0,1,Friendly,Montreal,Canada,False,2023
2023-10-29,United States,Colombia,3,0,Friendly,San Diego,United States,False,2023
2023-10-29,Uzbekistan,Japan,0,2,AFC Olympic Qualifying Tournament,Tashkent,Uzbekistan,True,2023
2023-10-29,India,Vietnam,1,3,AFC Olympic Qualifying Tournament,Tashkent,Uzbekistan,True,2023
2023-10-29,China PR,Thailand,3,0,AFC Olympic Qualifying Tournament,Xiamen,China PR,False,2023
2023-10-29,North Korea,South Korea,0,0,AFC Olympic Qualifying Tournament,Xiamen,China PR,True,2023
2023-10-29,Iran,Taiwan,0,0,AFC Olympic Qualifying Tournament,Perth,Australia,True,2023
2023-10-29,United States Virgin Islands,Bahamas,0,0,CONCACAF Gold Cup qualification,Charlotte Amalie,United States Virgin Islands,False,2023
2023-10-29,Nicaragua,Martinique,1,1,CONCACAF Gold Cup qualification,Managua,Nicaragua,False,2023
2023-10-29,El Salvador,Honduras,5,0,CONCACAF Gold Cup qualification,San Salvador,El Salvador,False,2023
2023-10-29,Guyana,Suriname,1,0,CONCACAF Gold Cup qualification,Paramaribo,Suriname,True,2023
2023-10-29,Antigua and Barbuda,Dominica,1,2,CONCACAF Gold Cup qualification,Piggotts,Antigua and Barbuda,False,2023
2023-10-29,Australia,Philippines,8,0,AFC Olympic Qualifying Tournament,Perth,Australia,False,2023
2023-10-29,Jamaica,Guatemala,2,2,CONCACAF Gold Cup qualification,Kingston,Jamaica,False,2023
2023-10-30,Haiti,Saint Kitts and Nevis,13,0,CONCACAF Gold Cup qualification,Basseterre,Saint Kitts and Nevis,True,2023
2023-10-30,Aruba,Bonaire,5,0,CONCACAF Gold Cup qualification,Oranjestad,Aruba,False,2023
2023-10-30,Belize,Turks and Caicos Islands,3,0,CONCACAF Gold Cup qualification,Belmopan,Belize,False,2023
2023-10-30,Curaçao,Anguilla,5,2,CONCACAF Gold Cup qualification,Willemstad,Curaçao,False,2023
2023-10-30,South Africa,DR Congo,2,0,CAF Olympic Qualifying Tournament,Johannesburg,South Africa,False,2023
2023-10-31,Tunisia,Senegal,2,3,Friendly,Ariana,Tunisia,False,2023
2023-10-31,Moldova,Latvia,3,3,UEFA Nations League,Chișinău,Moldova,False,2023
2023-10-31,Canada,Brazil,2,0,Friendly,Halifax,Canada,False,2023
2023-10-31,France,Norway,0,0,UEFA Nations League,Reims,France,False,2023
2023-10-31,Denmark,Wales,2,1,UEFA Nations League,Viborg,Denmark,False,2023
2023-10-31,Iceland,Germany,0,2,UEFA Nations League,Reykjavík,Iceland,False,2023
2023-10-31,Sweden,Italy,1,1,UEFA Nations League,Malmö,Sweden,False,2023
2023-10-31,Ecuador,Peru,2,0,Friendly,Sangolqui,Ecuador,False,2023
2023-10-31,Albania,Republic of Ireland,0,1,UEFA Nations League,Shkodër,Albania,False,2023
2023-10-31,Northern Ireland,Hungary,1,1,UEFA Nations League,Belfast,Northern Ireland,False,2023
2023-10-31,Slovakia,Romania,1,0,UEFA Nations League,Senec,Slovakia,False,2023
2023-10-31,Turkey,Luxembourg,1,0,UEFA Nations League,Çorum,Turkey,False,2023
2023-10-31,Croatia,Finland,0,2,UEFA Nations League,Šibenik,Croatia,False,2023
2023-10-31,Ukraine,Greece,1,0,UEFA Nations League,Heraklion,Greece,True,2023
2023-10-31,Serbia,Poland,1,1,UEFA Nations League,Stara Pazova,Serbia,False,2023
2023-10-31,Georgia,Lithuania,0,3,UEFA Nations League,Tbilisi,Georgia,False,2023
2023-10-31,Czech Republic,Bosnia and Herzegovina,2,2,UEFA Nations League,Hradec Králové,Czech Republic,False,2023
2023-10-31,Slovenia,Belarus,0,0,UEFA Nations League,Murska Sobota,Slovenia,False,2023
2023-10-31,Portugal,Austria,1,2,UEFA Nations League,Póvoa de Varzim,Portugal,False,2023
2023-10-31,Scotland,Netherlands,0,1,UEFA Nations League,Glasgow,Scotland,False,2023
2023-10-31,Switzerland,Spain,1,7,UEFA Nations League,Zürich,Switzerland,False,2023
2023-10-31,Cuba,Guadeloupe,3,0,CONCACAF Gold Cup qualification,Santiago de Cuba,Cuba,False,2023
2023-10-31,Botswana,Tanzania,0,1,CAF Olympic Qualifying Tournament,Gaborone,Botswana,False,2023
2023-10-31,Belgium,England,3,2,UEFA Nations League,Leuven,Belgium,False,2023
2023-10-31,Nigeria,Ethiopia,4,0,CAF Olympic Qualifying Tournament,Abeokuta,Nigeria,False,2023
2023-10-31,Cameroon,Uganda,3,0,CAF Olympic Qualifying Tournament,Douala,Cameroon,False,2023
2023-10-31,Andorra,Malta,0,3,UEFA Nations League,Andorra la Vella,Andorra,False,2023
2023-10-31,Ghana,Benin,2,0,CAF Olympic Qualifying Tournament,Accra,Ghana,False,2023
2023-10-31,Mexico,Argentina,2,0,Pan American Games,Valparaíso,Chile,True,2023
2023-10-31,Paraguay,Costa Rica,3,1,Pan American Games,Viña del Mar,Chile,True,2023
2023-10-31,Morocco,Namibia,2,0,CAF Olympic Qualifying Tournament,Rabat,Morocco,False,2023
2023-10-31,Kosovo,North Macedonia,3,1,UEFA Nations League,Pristina,Kosovo,False,2023
2023-10-31,Estonia,Armenia,5,1,UEFA Nations League,Tallinn,Estonia,False,2023
2023-10-31,Faroe Islands,Cyprus,0,1,UEFA Nations League,Tórshavn,Faroe Islands,False,2023
2023-10-31,Azerbaijan,Montenegro,3,0,UEFA Nations League,Baku,Azerbaijan,False,2023
2023-10-31,Dominican Republic,Saint Vincent and the Grenadines,4,0,CONCACAF Gold Cup qualification,Santo Domingo,Dominican Republic,False,2023
2023-10-31,Puerto Rico,Trinidad and Tobago,0,0,CONCACAF Gold Cup qualification,Bayamón,Puerto Rico,True,2023
2023-10-31,Bermuda,Barbados,4,2,CONCACAF Gold Cup qualification,Hamilton,Bermuda,False,2023
2023-10-31,Jamaica,Bolivia,1,2,Pan American Games,Valparaíso,Chile,True,2023
2023-11-01,Uzbekistan,India,3,0,AFC Olympic Qualifying Tournament,Tashkent,Uzbekistan,False,2023
2023-11-01,Australia,Taiwan,3,0,AFC Olympic Qualifying Tournament,Perth,Australia,False,2023
2023-11-01,China PR,South Korea,1,1,AFC Olympic Qualifying Tournament,Xiamen,China PR,False,2023
2023-11-01,Thailand,North Korea,0,7,AFC Olympic Qualifying Tournament,Xiamen,China PR,True,2023
2023-11-01,Philippines,Iran,1,0,AFC Olympic Qualifying Tournament,Perth,Australia,True,2023
2023-11-01,Japan,Vietnam,2,0,AFC Olympic Qualifying Tournament,Tashkent,Uzbekistan,True,2023
2023-11-03,Chile,Mexico,0,1,Pan American Games,Valparaíso,Chile,False,2023
2023-11-17,Cook Islands,New Caledonia,2,5,Pacific Games,Honiara,Solomon Islands,True,2023
2023-11-17,Papua New Guinea,American Samoa,9,0,Pacific Games,Honiara,Solomon Islands,True,2023
2023-11-18,Tahiti,Samoa,2,3,Pacific Games,Honiara,Solomon Islands,True,2023
2023-11-18,Solomon Islands,Vanuatu,1,0,Pacific Games,Honiara,Solomon Islands,False,2023
2023-11-20,Papua New Guinea,Cook Islands,3,0,Pacific Games,Honiara,Solomon Islands,True,2023
2023-11-20,New Caledonia,American Samoa,4,0,Pacific Games,Honiara,Solomon Islands,True,2023
2023-11-21,Tonga,Tahiti,2,2,Pacific Games,Honiara,Solomon Islands,True,2023
2023-11-21,Fiji,Vanuatu,3,2,Pacific Games,Honiara,Solomon Islands,True,2023
2023-11-23,Cook Islands,American Samoa,3,0,Pacific Games,Honiara,Solomon Islands,True,2023
2023-11-23,New Caledonia,Papua New Guinea,2,2,Pacific Games,Honiara,Solomon Islands,True,2023
2023-11-23,Kazakhstan,Israel,0,2,UEFA Nations League,Telki,Hungary,True,2023
2023-11-24,Samoa,Tonga,4,1,Pacific Games,Honiara,Solomon Islands,True,2023
2023-11-24,Solomon Islands,Fiji,1,4,Pacific Games,Honiara,Solomon Islands,False,2023
2023-11-26,Israel,Kazakhstan,0,0,UEFA Nations League,Telki,Hungary,True,2023
2023-11-27,Papua New Guinea,Samoa,5,1,Pacific Games,Honiara,Solomon Islands,True,2023
2023-11-27,Fiji,New Caledonia,3,0,Pacific Games,Honiara,Solomon Islands,True,2023
2023-11-28,Tahiti,Vanuatu,1,2,Pacific Games,Honiara,Solomon Islands,True,2023
2023-11-28,Cook Islands,American Samoa,0,3,Pacific Games,Honiara,Solomon Islands,True,2023
2023-11-28,Solomon Islands,Tonga,1,0,Pacific Games,Honiara,Solomon Islands,False,2023
2023-11-29,Antigua and Barbuda,Suriname,0,1,CONCACAF Gold Cup qualification,Piggotts,Antigua and Barbuda,False,2023
2023-11-29,Dominica,Guyana,0,9,CONCACAF Gold Cup qualification,Paramaribo,Suriname,True,2023
2023-11-29,Nicaragua,Honduras,2,1,CONCACAF Gold Cup qualification,Estelí,Nicaragua,False,2023
2023-11-29,Martinique,El Salvador,0,2,CONCACAF Gold Cup qualification,Fort-de-France,Martinique,False,2023
2023-11-29,Bahamas,United States Virgin Islands,1,2,CONCACAF Gold Cup qualification,Nassau,Bahamas,False,2023
2023-11-29,Armenia,Israel,0,4,UEFA Nations League,Armavir,Armenia,False,2023
2023-11-29,Jamaica,Panama,1,1,CONCACAF Gold Cup qualification,Kingston,Jamaica,False,2023
2023-11-30,Finland,Romania,6,0,UEFA Nations League,Turku,Finland,False,2023
2023-11-30,Anguilla,Curaçao,1,5,CONCACAF Gold Cup qualification,The Valley,Anguilla,False,2023
2023-11-30,Brazil,Japan,4,3,Friendly,Sao Paulo,Brazil,False,2023
2023-11-30,Costa Rica,Haiti,2,1,CONCACAF Gold Cup qualification,Alajuela,Costa Rica,False,2023
2023-11-30,Hong Kong,North Korea,0,11,EAFF E-1 Championship qualification,Zhuhai,China PR,True,2023
2023-11-30,Aruba,Turks and Caicos Islands,8,0,CONCACAF Gold Cup qualification,Oranjestad,Aruba,False,2023
2023-11-30,Macau,Taiwan,0,16,EAFF E-1 Championship qualification,Zhuhai,China PR,True,2023
2023-11-30,Bonaire,Belize,1,5,CONCACAF Gold Cup qualification,Rincon,Bonaire,False,2023
2023-11-30,Mongolia,Northern Mariana Islands,3,4,EAFF E-1 Championship qualification,Zhuhai,China PR,True,2023
2023-12-01,Moldova,Malta,0,0,UEFA Nations League,Chișinău,Moldova,False,2023
2023-12-01,Latvia,Andorra,4,0,UEFA Nations League,Riga,Latvia,False,2023
2023-12-01,Slovenia,Bosnia and Herzegovina,2,1,UEFA Nations League,Koper,Slovenia,False,2023
2023-12-01,Ukraine,Poland,0,1,UEFA Nations League,Stalowa Wola,Poland,True,2023
2023-12-01,Greece,Serbia,0,2,UEFA Nations League,Heraklion,Greece,False,2023
2023-12-01,Croatia,Slovakia,2,0,UEFA Nations League,Velika Gorica,Croatia,False,2023
2023-12-01,Republic of Ireland,Hungary,1,0,UEFA Nations League,Dublin,Republic of Ireland,False,2023
2023-12-01,Albania,Northern Ireland,0,4,UEFA Nations League,Tirana,Albania,False,2023
2023-12-01,Spain,Italy,2,3,UEFA Nations League,Pontevedra,Spain,False,2023
2023-12-01,Mexico,Puerto Rico,3,0,CONCACAF Gold Cup qualification,Bayamón,Mexico,False,2023
2023-12-01,Montenegro,Faroe Islands,9,0,UEFA Nations League,Podgorica,Montenegro,False,2023
2023-12-01,Wales,Iceland,1,2,UEFA Nations League,Cardiff,Wales,False,2023
2023-12-01,France,Austria,3,0,UEFA Nations League,Rennes,France,False,2023
2023-12-01,Norway,Portugal,4,0,UEFA Nations League,Oslo,Norway,False,2023
2023-12-01,England,Netherlands,3,2,UEFA Nations League,London,England,False,2023
2023-12-01,Belgium,Scotland,1,1,UEFA Nations League,Leuven,Belgium,False,2023
2023-12-01,Saint Lucia,Guadeloupe,5,1,CONCACAF Gold Cup qualification,Gros Islet,Saint Lucia,False,2023
2023-12-01,Bermuda,Saint Vincent and the Grenadines,3,0,CONCACAF Gold Cup qualification,Devonshire Parish,Bermuda,False,2023
2023-12-01,Cyprus,Azerbaijan,0,1,UEFA Nations League,Limassol,Cyprus,False,2023
2023-12-01,Germany,Denmark,3,0,UEFA Nations League,Rostock,Germany,False,2023
2023-12-01,Switzerland,Sweden,1,0,UEFA Nations League,Lucerne,Switzerland,False,2023
2023-12-01,Barbados,Dominican Republic,1,7,CONCACAF Gold Cup qualification,Bridgetown,Barbados,False,2023
2023-12-01,Georgia,Luxembourg,4,2,UEFA Nations League,Tbilisi,Georgia,False,2023
2023-12-01,Kazakhstan,Estonia,0,1,UEFA Nations League,Astana,Kazakhstan,False,2023
2023-12-01,Chile,Peru,1,0,Friendly,Santiago,Chile,False,2023
2023-12-01,Papua New Guinea,Fiji,4,1,Pacific Games,Honiara,Solomon Islands,True,2023
2023-12-01,Lithuania,Turkey,0,4,UEFA Nations League,Vilnius,Lithuania,False,2023
2023-12-01,Solomon Islands,Vanuatu,1,2,Pacific Games,Honiara,Solomon Islands,False,2023
2023-12-01,Tahiti,Tonga,0,2,Pacific Games,Honiara,Solomon Islands,True,2023
2023-12-01,Samoa,New Caledonia,1,3,Pacific Games,Honiara,Solomon Islands,True,2023
2023-12-01,Kosovo,Bulgaria,5,1,UEFA Nations League,Podujevo,Kosovo,False,2023
2023-12-02,Northern Mariana Islands,Hong Kong,1,6,EAFF E-1 Championship qualification,Zhuhai,China PR,True,2023
2023-12-02,Macau,Guam,0,6,EAFF E-1 Championship qualification,Zhuhai,China PR,True,2023
2023-12-02,North Korea,Mongolia,19,0,EAFF E-1 Championship qualification,Zhuhai,China PR,True,2023
2023-12-02,United States,China PR,3,0,Friendly,Fort Lauderdale,United States,False,2023
2023-12-02,Canada,Australia,5,0,Friendly,Langford,Canada,False,2023
2023-12-02,Armenia,Israel,1,6,UEFA Nations League,Yerevan,Armenia,False,2023
2023-12-02,Belarus,Czech Republic,0,1,UEFA Nations League,Győr,Hungary,True,2023
2023-12-02,Colombia,New Zealand,0,0,Friendly,Bogota,Colombia,False,2023
2023-12-03,Guatemala,Jamaica,1,1,CONCACAF Gold Cup qualification,Guatemala City,Guatemala,False,2023
2023-12-03,Suriname,Dominica,11,0,CONCACAF Gold Cup qualification,Paramaribo,Suriname,False,2023
2023-12-03,Honduras,Martinique,1,4,CONCACAF Gold Cup qualification,Tegucigalpa,Honduras,False,2023
2023-12-03,El Salvador,Nicaragua,4,1,CONCACAF Gold Cup qualification,San Salvador,El Salvador,False,2023
2023-12-03,United States Virgin Islands,Grenada,0,2,CONCACAF Gold Cup qualification,Charlotte Amalie,United States Virgin Islands,False,2023
2023-12-03,Brazil,Japan,0,2,Friendly,Sao Paulo,Brazil,False,2023
2023-12-03,Guyana,Antigua and Barbuda,3,0,CONCACAF Gold Cup qualification,Paramaribo,Suriname,True,2023
2023-12-04,Northern Mariana Islands,North Korea,0,17,EAFF E-1 Championship qualification,Zhuhai,China PR,True,2023
2023-12-04,Hong Kong,Mongolia,6,0,EAFF E-1 Championship qualification,Zhuhai,China PR,True,2023
2023-12-04,Aruba,Belize,0,1,CONCACAF Gold Cup qualification,Oranjestad,Aruba,False,2023
2023-12-04,Taiwan,Guam,3,0,EAFF E-1 Championship qualification,Zhuhai,China PR,True,2023
2023-12-04,Saint Kitts and Nevis,Costa Rica,0,19,CONCACAF Gold Cup qualification,Basseterre,Saint Kitts and Nevis,False,2023
2023-12-04,Turks and Caicos Islands,Bonaire,0,2,CONCACAF Gold Cup qualification,Providenciales,Turks and Caicos Islands,False,2023
2023-12-04,Curaçao,Cayman Islands,6,1,CONCACAF Gold Cup qualification,Willemstad,Curaçao,False,2023
2023-12-05,Dominican Republic,Bermuda,2,0,CONCACAF Gold Cup qualification,Santo Domingo,Dominican Republic,False,2023
2023-12-05,Chile,Peru,6,0,Friendly,Santiago,Chile,False,2023
2023-12-05,Colombia,New Zealand,1,0,Friendly,Bogota,Colombia,False,2023
2023-12-05,Bulgaria,North Macedonia,2,2,UEFA Nations League,Sofia,Bulgaria,False,2023
2023-12-05,Kazakhstan,Armenia,4,1,UEFA Nations League,Astana,Kazakhstan,False,2023
2023-12-05,Israel,Estonia,4,1,UEFA Nations League,Telki,Hungary,True,2023
2023-12-05,Montenegro,Cyprus,2,0,UEFA Nations League,Podgorica,Montenegro,False,2023
2023-12-05,Azerbaijan,Faroe Islands,1,0,UEFA Nations League,Baku,Azerbaijan,False,2023
2023-12-05,Turkey,Georgia,2,0,UEFA Nations League,Mersin,Turkey,False,2023
2023-12-05,Luxembourg,Lithuania,1,1,UEFA Nations League,Differdange,Luxembourg,False,2023
2023-12-05,Malta,Latvia,2,1,UEFA Nations League,Ta' Qali,Malta,False,2023
2023-12-05,Mexico,Trinidad and Tobago,1,0,CONCACAF Gold Cup qualification,Port of Spain,Mexico,False,2023
2023-12-05,Andorra,Moldova,0,0,UEFA Nations League,Andorra la Vella,Andorra,False,2023
2023-12-05,Saint Vincent and the Grenadines,Barbados,4,2,CONCACAF Gold Cup qualification,Port of Spain,Trinidad and Tobago,True,2023
2023-12-05,Czech Republic,Slovenia,4,0,UEFA Nations League,Pardubice,Czech Republic,False,2023
2023-12-05,Cuba,Saint Lucia,4,1,CONCACAF Gold Cup qualification,Santiago de Cuba,Cuba,False,2023
2023-12-05,Serbia,Ukraine,0,1,UEFA Nations League,Stara Pazova,Serbia,False,2023
2023-12-05,Poland,Greece,2,0,UEFA Nations League,Sosnowiec,Poland,False,2023
2023-12-05,Slovakia,Finland,2,2,UEFA Nations League,Trnava,Slovakia,False,2023
2023-12-05,Romania,Croatia,0,1,UEFA Nations League,Bucharest,Romania,False,2023
2023-12-05,Northern Ireland,Republic of Ireland,1,6,UEFA Nations League,Belfast,Northern Ireland,False,2023
2023-12-05,Spain,Sweden,5,3,UEFA Nations League,Málaga,Spain,False,2023
2023-12-05,Italy,Switzerland,3,0,UEFA Nations League,Parma,Italy,False,2023
2023-12-05,Wales,Germany,0,0,UEFA Nations League,Swansea,Wales,False,2023
2023-12-05,Denmark,Iceland,0,1,UEFA Nations League,Viborg,Denmark,False,2023
2023-12-05,Portugal,France,0,1,UEFA Nations League,Leiria,Portugal,False,2023
2023-12-05,Austria,Norway,2,1,UEFA Nations League,Sankt Pölten,Austria,False,2023
2023-12-05,Scotland,England,0,6,UEFA Nations League,Glasgow,Scotland,False,2023
2023-12-05,Netherlands,Belgium,4,0,UEFA Nations League,Tilburg,Netherlands,False,2023
2023-12-05,Bosnia and Herzegovina,Belarus,1,0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,2023
2023-12-05,Hungary,Albania,6,0,UEFA Nations League,Budapest,Hungary,False,2023
2023-12-06,United States,China PR,2,1,Friendly,Frisco,United States,False,2023
2023-12-06,Canada,Australia,1,0,Friendly,Vancouver,Canada,False,2023
2023-12-06,Brazil,Nicaragua,4,0,Friendly,Araraquara,Brazil,False,2023
2023-12-06,Hong Kong,Guam,1,1,EAFF E-1 Championship qualification,Zhuhai,China PR,True,2023
2023-12-06,Northern Mariana Islands,Macau,4,0,EAFF E-1 Championship qualification,Zhuhai,China PR,True,2023
2023-12-07,North Korea,Taiwan,5,0,EAFF E-1 Championship qualification,Macau,China PR,True,2023
2024-02-07,Samoa,Vanuatu,1,0,OFC Olympic Qualifying Tournament,Apia,Samoa,False,2024
2024-02-07,Papua New Guinea,Solomon Islands,1,1,OFC Olympic Qualifying Tournament,Apia,Samoa,True,2024
2024-02-07,Fiji,American Samoa,10,0,OFC Olympic Qualifying Tournament,Apia,Samoa,True,2024
2024-02-07,New Zealand,Tonga,3,0,OFC Olympic Qualifying Tournament,Apia,Samoa,True,2024
2024-02-08,United Arab Emirates,Iraq,1,0,Friendly,Dubai,United Arab Emirates,False,2024
2024-02-10,American Samoa,Solomon Islands,1,7,OFC Olympic Qualifying Tournament,Apia,Samoa,True,2024
2024-02-10,Papua New Guinea,Fiji,3,4,OFC Olympic Qualifying Tournament,Apia,Samoa,True,2024
2024-02-10,Vanuatu,Tonga,1,2,OFC Olympic Qualifying Tournament,Apia,Samoa,True,2024
2024-02-10,Samoa,New Zealand,0,6,OFC Olympic Qualifying Tournament,Apia,Samoa,False,2024
2024-02-11,United Arab Emirates,Iraq,3,0,Friendly,Dubai,United Arab Emirates,False,2024
2024-02-13,Lebanon,Syria,1,0,Friendly,Jounieh,Lebanon,False,2024
2024-02-13,Solomon Islands,Fiji,3,1,OFC Olympic Qualifying Tournament,Apia,Samoa,True,2024
2024-02-13,Samoa,Tonga,2,0,OFC Olympic Qualifying Tournament,Apia,Samoa,False,2024
2024-02-13,Vanuatu,New Zealand,0,5,OFC Olympic Qualifying Tournament,Apia,Samoa,True,2024
2024-02-13,American Samoa,Papua New Guinea,0,9,OFC Olympic Qualifying Tournament,Apia,Samoa,True,2024
2024-02-15,Lebanon,Syria,3,1,Friendly,Safwa,Saudi Arabia,True,2024
2024-02-16,Panama,Paraguay,0,2,Friendly,Penonome,Panama,False,2024
2024-02-16,New Zealand,Fiji,7,1,OFC Olympic Qualifying Tournament,Apia,Samoa,True,2024
2024-02-16,Samoa,Solomon Islands,0,2,OFC Olympic Qualifying Tournament,Apia,Samoa,False,2024
2024-02-17,El Salvador,Guatemala,3,1,CONCACAF Gold Cup qualification,Carson,El Salvador,False,2024
2024-02-17,Haiti,Puerto Rico,0,1,CONCACAF Gold Cup qualification,Carson,Haiti,False,2024
2024-02-17,Guyana,Dominican Republic,0,1,CONCACAF Gold Cup qualification,Carson,Guyana,False,2024
2024-02-19,Saudi Arabia,Jordan,1,3,WAFF Championship,Jeddah,Saudi Arabia,False,2024
2024-02-19,Guam,Lebanon,3,4,WAFF Championship,Jeddah,Saudi Arabia,True,2024
2024-02-19,Solomon Islands,New Zealand,1,11,OFC Olympic Qualifying Tournament,Apia,Samoa,True,2024
2024-02-20,Palestine,Iraq,3,0,WAFF Championship,Jeddah,Saudi Arabia,True,2024
2024-02-20,Nepal,Syria,4,1,WAFF Championship,Jeddah,Saudi Arabia,True,2024
2024-02-21,Portugal,Czech Republic,3,1,Friendly,Estoril,Portugal,False,2024
2024-02-21,Hong Kong,Kosovo,0,1,Turkish Women's Cup,Alanya,Turkey,True,2024
2024-02-21,Jordan,Guam,3,0,WAFF Championship,Jeddah,Saudi Arabia,True,2024
2024-02-21,Saudi Arabia,Lebanon,2,3,WAFF Championship,Jeddah,Saudi Arabia,False,2024
2024-02-21,Finland,Philippines,4,0,Friendly,Murcia,Spain,True,2024
2024-02-21,India,Estonia,4,3,Turkish Women's Cup,Alanya,Turkey,True,2024
2024-02-22,Iraq,Nepal,0,5,WAFF Championship,Jeddah,Saudi Arabia,True,2024
2024-02-22,Syria,Palestine,0,1,WAFF Championship,Jeddah,Saudi Arabia,True,2024
2024-02-22,Romania,Greece,0,0,Friendly,Manavgat,Turkey,True,2024
2024-02-22,Belarus,Albania,3,0,VisitMalta Women's Trophy,Paola,Malta,True,2024
2024-02-22,Gibraltar,Liechtenstein,2,3,Friendly,Gibraltar,Gibraltar,False,2024
2024-02-22,Malta,Faroe Islands,2,0,VisitMalta Women's Trophy,Paola,Malta,False,2024
2024-02-23,Poland,Switzerland,1,4,Friendly,Malaga,Spain,True,2024
2024-02-23,Bulgaria,Ukraine,0,4,UEFA Nations League,Kardzhali,Bulgaria,False,2024
2024-02-23,Montenegro,Northern Ireland,0,2,UEFA Nations League,Podgorica,Montenegro,False,2024
2024-02-23,Latvia,Slovakia,0,3,UEFA Nations League,Riga,Latvia,False,2024
2024-02-23,Croatia,Norway,0,3,UEFA Nations League,Osijek,Croatia,False,2024
2024-02-23,Spain,Netherlands,3,0,UEFA Nations League,Seville,Spain,False,2024
2024-02-23,Hungary,Belgium,1,5,UEFA Nations League,Felcsút,Hungary,False,2024
2024-02-23,Serbia,Iceland,1,1,UEFA Nations League,Stara Pazova,Serbia,False,2024
2024-02-23,France,Germany,2,1,UEFA Nations League,Décines-Charpieu,France,False,2024
2024-02-23,Tanzania,South Africa,0,3,CAF Olympic Qualifying Tournament,Dar es Salaam,Tanzania,False,2024
2024-02-23,Bosnia and Herzegovina,Sweden,0,5,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,2024
2024-02-23,Cameroon,Nigeria,0,0,CAF Olympic Qualifying Tournament,Douala,Cameroon,False,2024
2024-02-23,Tunisia,Morocco,1,2,CAF Olympic Qualifying Tournament,Soliman,Tunisia,False,2024
2024-02-23,Ghana,Zambia,0,1,CAF Olympic Qualifying Tournament,Accra,Ghana,False,2024
2024-02-23,Saudi Arabia,Guam,0,2,WAFF Championship,Jeddah,Saudi Arabia,False,2024
2024-02-23,Italy,Republic of Ireland,0,0,Friendly,Bagno a Ripoli,Italy,False,2024
2024-02-23,Chile,Jamaica,5,1,Friendly,Santiago,Chile,False,2024
2024-02-23,England,Austria,7,2,Friendly,Algeciras,Spain,True,2024
2024-02-23,Lebanon,Jordan,0,2,WAFF Championship,Jeddah,Saudi Arabia,True,2024
